order_id,product_id,product_name,category,price,date,total,month
13232,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-26,1060,2023-04
13232,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-26,1060,2023-04
13232,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-26,1060,2023-04
13233,84,Vegetarian Mushroom Buns,Buns,100,2023-04-26,1620,2023-04
13233,30,Shrimp Fried Rice,Fried Rice,240,2023-04-26,1620,2023-04
13233,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-26,1620,2023-04
13233,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-26,1620,2023-04
13233,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-26,1620,2023-04
13233,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-26,1620,2023-04
13233,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-26,1620,2023-04
13234,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-26,1170,2023-04
13234,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-26,1170,2023-04
13234,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-26,1170,2023-04
13234,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-26,1170,2023-04
13234,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-26,1170,2023-04
13235,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-26,1270,2023-04
13235,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-26,1270,2023-04
13235,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-26,1270,2023-04
13235,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-26,1270,2023-04
13235,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-26,1270,2023-04
13235,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-26,1270,2023-04
13236,30,Shrimp Fried Rice,Fried Rice,240,2023-04-26,720,2023-04
13236,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-26,720,2023-04
13236,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-26,720,2023-04
13236,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-26,720,2023-04
13236,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-26,720,2023-04
13237,83,Pork Buns,Buns,90,2023-04-26,650,2023-04
13237,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-26,650,2023-04
13237,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-26,650,2023-04
13238,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-26,460,2023-04
13238,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-26,460,2023-04
13239,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-26,940,2023-04
13239,84,Vegetarian Mushroom Buns,Buns,100,2023-04-26,940,2023-04
13239,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-26,940,2023-04
13239,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-26,940,2023-04
13239,83,Pork Buns,Buns,90,2023-04-26,940,2023-04
13239,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-26,940,2023-04
13240,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-26,860,2023-04
13240,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-26,860,2023-04
13240,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-26,860,2023-04
13240,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-26,860,2023-04
13240,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-26,860,2023-04
13240,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-26,860,2023-04
13241,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-26,830,2023-04
13241,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-26,830,2023-04
13241,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-26,830,2023-04
13241,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-26,830,2023-04
13241,83,Pork Buns,Buns,90,2023-04-26,830,2023-04
13242,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-26,760,2023-04
13242,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-26,760,2023-04
13242,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-26,760,2023-04
13242,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-26,760,2023-04
13243,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-26,1410,2023-04
13243,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-26,1410,2023-04
13243,83,Pork Buns,Buns,90,2023-04-26,1410,2023-04
13243,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-26,1410,2023-04
13243,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-26,1410,2023-04
13243,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-26,1410,2023-04
13244,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-26,1310,2023-04
13244,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-26,1310,2023-04
13244,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-26,1310,2023-04
13244,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-26,1310,2023-04
13244,83,Pork Buns,Buns,90,2023-04-26,1310,2023-04
13244,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-26,1310,2023-04
13244,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-26,1310,2023-04
13245,84,Vegetarian Mushroom Buns,Buns,100,2023-04-26,570,2023-04
13245,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-26,570,2023-04
13245,83,Pork Buns,Buns,90,2023-04-26,570,2023-04
13245,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-26,570,2023-04
13245,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-26,570,2023-04
13246,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-26,1200,2023-04
13246,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-26,1200,2023-04
13246,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-26,1200,2023-04
13246,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-26,1200,2023-04
13246,84,Vegetarian Mushroom Buns,Buns,100,2023-04-26,1200,2023-04
13246,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-26,1200,2023-04
13246,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-26,1200,2023-04
13247,84,Vegetarian Mushroom Buns,Buns,100,2023-04-26,510,2023-04
13247,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-26,510,2023-04
13247,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-26,510,2023-04
13248,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-26,450,2023-04
13248,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-26,450,2023-04
13249,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-26,320,2023-04
13249,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-26,320,2023-04
13250,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-26,1060,2023-04
13250,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-26,1060,2023-04
13250,84,Vegetarian Mushroom Buns,Buns,100,2023-04-26,1060,2023-04
13250,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-26,1060,2023-04
13251,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-26,1360,2023-04
13251,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-26,1360,2023-04
13251,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-26,1360,2023-04
13251,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-26,1360,2023-04
13251,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-26,1360,2023-04
13251,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-26,1360,2023-04
13251,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-26,1360,2023-04
13252,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,1470,2023-04
13252,30,Shrimp Fried Rice,Fried Rice,240,2023-04-27,1470,2023-04
13252,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-27,1470,2023-04
13252,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-27,1470,2023-04
13252,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-27,1470,2023-04
13252,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,1470,2023-04
13252,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-27,1470,2023-04
13253,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-27,1060,2023-04
13253,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-27,1060,2023-04
13253,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-27,1060,2023-04
13253,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-27,1060,2023-04
13253,30,Shrimp Fried Rice,Fried Rice,240,2023-04-27,1060,2023-04
13253,83,Pork Buns,Buns,90,2023-04-27,1060,2023-04
13253,84,Vegetarian Mushroom Buns,Buns,100,2023-04-27,1060,2023-04
13254,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-27,910,2023-04
13254,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,910,2023-04
13254,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-27,910,2023-04
13254,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-27,910,2023-04
13255,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-27,560,2023-04
13255,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,560,2023-04
13255,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-27,560,2023-04
13255,84,Vegetarian Mushroom Buns,Buns,100,2023-04-27,560,2023-04
13256,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-27,660,2023-04
13256,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-27,660,2023-04
13256,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-27,660,2023-04
13257,30,Shrimp Fried Rice,Fried Rice,240,2023-04-27,1500,2023-04
13257,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,1500,2023-04
13257,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-27,1500,2023-04
13257,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-27,1500,2023-04
13257,84,Vegetarian Mushroom Buns,Buns,100,2023-04-27,1500,2023-04
13257,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,1500,2023-04
13257,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-27,1500,2023-04
13258,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,430,2023-04
13258,83,Pork Buns,Buns,90,2023-04-27,430,2023-04
13259,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-27,1450,2023-04
13259,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-27,1450,2023-04
13259,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,1450,2023-04
13259,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-27,1450,2023-04
13259,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,1450,2023-04
13259,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-27,1450,2023-04
13259,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-27,1450,2023-04
13260,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-27,1140,2023-04
13260,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-27,1140,2023-04
13260,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,1140,2023-04
13260,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-27,1140,2023-04
13260,84,Vegetarian Mushroom Buns,Buns,100,2023-04-27,1140,2023-04
13260,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-27,1140,2023-04
13260,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-27,1140,2023-04
13261,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-27,1190,2023-04
13261,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,1190,2023-04
13261,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,1190,2023-04
13261,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-27,1190,2023-04
13262,84,Vegetarian Mushroom Buns,Buns,100,2023-04-27,700,2023-04
13262,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,700,2023-04
13262,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-27,700,2023-04
13263,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,1080,2023-04
13263,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-27,1080,2023-04
13263,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-27,1080,2023-04
13263,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,1080,2023-04
13263,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-27,1080,2023-04
13264,83,Pork Buns,Buns,90,2023-04-27,180,2023-04
13264,83,Pork Buns,Buns,90,2023-04-27,180,2023-04
13265,83,Pork Buns,Buns,90,2023-04-27,1100,2023-04
13265,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-27,1100,2023-04
13265,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-27,1100,2023-04
13265,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,1100,2023-04
13265,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-27,1100,2023-04
13265,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,1100,2023-04
13265,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-27,1100,2023-04
13266,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,890,2023-04
13266,83,Pork Buns,Buns,90,2023-04-27,890,2023-04
13266,83,Pork Buns,Buns,90,2023-04-27,890,2023-04
13266,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,890,2023-04
13267,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-27,1250,2023-04
13267,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,1250,2023-04
13267,84,Vegetarian Mushroom Buns,Buns,100,2023-04-27,1250,2023-04
13267,84,Vegetarian Mushroom Buns,Buns,100,2023-04-27,1250,2023-04
13267,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,1250,2023-04
13267,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-27,1250,2023-04
13268,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,1170,2023-04
13268,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,1170,2023-04
13268,83,Pork Buns,Buns,90,2023-04-27,1170,2023-04
13268,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,1170,2023-04
13269,30,Shrimp Fried Rice,Fried Rice,240,2023-04-27,1290,2023-04
13269,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,1290,2023-04
13269,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-27,1290,2023-04
13269,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,1290,2023-04
13269,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-27,1290,2023-04
13270,83,Pork Buns,Buns,90,2023-04-27,760,2023-04
13270,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-27,760,2023-04
13270,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-27,760,2023-04
13270,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-27,760,2023-04
13270,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-27,760,2023-04
13271,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-27,870,2023-04
13271,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,870,2023-04
13271,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,870,2023-04
13272,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-27,1150,2023-04
13272,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,1150,2023-04
13272,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-27,1150,2023-04
13272,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-27,1150,2023-04
13272,30,Shrimp Fried Rice,Fried Rice,240,2023-04-27,1150,2023-04
13272,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-27,1150,2023-04
13273,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-27,360,2023-04
13273,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-27,360,2023-04
13274,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,1480,2023-04
13274,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,1480,2023-04
13274,30,Shrimp Fried Rice,Fried Rice,240,2023-04-27,1480,2023-04
13274,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-27,1480,2023-04
13274,83,Pork Buns,Buns,90,2023-04-27,1480,2023-04
13274,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-27,1480,2023-04
13274,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-27,1480,2023-04
13275,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,360,2023-04
13275,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-27,360,2023-04
13276,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-27,1440,2023-04
13276,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-27,1440,2023-04
13276,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-27,1440,2023-04
13276,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,1440,2023-04
13276,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,1440,2023-04
13276,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,1440,2023-04
13276,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-27,1440,2023-04
13277,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-27,660,2023-04
13277,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-27,660,2023-04
13277,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-27,660,2023-04
13277,83,Pork Buns,Buns,90,2023-04-27,660,2023-04
13277,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-27,660,2023-04
13278,84,Vegetarian Mushroom Buns,Buns,100,2023-04-27,1080,2023-04
13278,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-27,1080,2023-04
13278,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-27,1080,2023-04
13278,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-27,1080,2023-04
13278,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-27,1080,2023-04
13278,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-27,1080,2023-04
13279,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-27,1430,2023-04
13279,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,1430,2023-04
13279,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-27,1430,2023-04
13279,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-27,1430,2023-04
13279,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-27,1430,2023-04
13279,84,Vegetarian Mushroom Buns,Buns,100,2023-04-27,1430,2023-04
13279,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-27,1430,2023-04
13280,83,Pork Buns,Buns,90,2023-04-27,1760,2023-04
13280,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-27,1760,2023-04
13280,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-27,1760,2023-04
13280,30,Shrimp Fried Rice,Fried Rice,240,2023-04-27,1760,2023-04
13280,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-27,1760,2023-04
13280,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-27,1760,2023-04
13280,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-27,1760,2023-04
13281,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-28,530,2023-04
13281,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-28,530,2023-04
13281,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-28,530,2023-04
13282,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-28,1230,2023-04
13282,84,Vegetarian Mushroom Buns,Buns,100,2023-04-28,1230,2023-04
13282,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-28,1230,2023-04
13282,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-28,1230,2023-04
13282,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-28,1230,2023-04
13282,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-28,1230,2023-04
13282,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-28,1230,2023-04
13283,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-28,490,2023-04
13283,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-28,490,2023-04
13284,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-28,630,2023-04
13284,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-28,630,2023-04
13285,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-28,340,2023-04
13285,83,Pork Buns,Buns,90,2023-04-28,340,2023-04
13286,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-28,420,2023-04
13286,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-28,420,2023-04
13286,84,Vegetarian Mushroom Buns,Buns,100,2023-04-28,420,2023-04
13287,66,Pork Xiaolongbao,Xiaolongbao,220,2023-04-28,890,2023-04
13287,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-28,890,2023-04
13287,30,Shrimp Fried Rice,Fried Rice,240,2023-04-28,890,2023-04
13287,83,Pork Buns,Buns,90,2023-04-28,890,2023-04
13288,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-28,230,2023-04
13288,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-28,230,2023-04
13288,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-28,230,2023-04
13289,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-28,510,2023-04
13289,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-28,510,2023-04
13289,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-28,510,2023-04
13290,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-28,1070,2023-04
13290,92,Steamed Chinese Style Layer Cake,Desserts,70,2023-04-28,1070,2023-04
13290,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-28,1070,2023-04
13290,665,Green Squash and Shrimp Xiaolongbao,Xiaolongbao,340,2023-04-28,1070,2023-04
13290,84,Vegetarian Mushroom Buns,Buns,100,2023-04-28,1070,2023-04
13290,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-28,1070,2023-04
13291,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-28,730,2023-04
13291,83,Pork Buns,Buns,90,2023-04-28,730,2023-04
13291,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-28,730,2023-04
13292,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-28,1070,2023-04
13292,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-28,1070,2023-04
13292,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-28,1070,2023-04
13292,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-28,1070,2023-04
13292,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-28,1070,2023-04
13293,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-28,750,2023-04
13293,82,Vegetable and Ground Pork Buns,Buns,90,2023-04-28,750,2023-04
13293,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-28,750,2023-04
13293,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-28,750,2023-04
13293,83,Pork Buns,Buns,90,2023-04-28,750,2023-04
13294,83,Pork Buns,Buns,90,2023-04-28,1190,2023-04
13294,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-28,1190,2023-04
13294,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-28,1190,2023-04
13294,97,Steamed Red Bean Rice Cake with Walnuts,Desserts,100,2023-04-28,1190,2023-04
13294,72,Steamed Shrimp and Pork Dumplings,Dumplings & Shao Mai,270,2023-04-28,1190,2023-04
13294,93,Steamed Red Bean Rick Cake,Desserts,70,2023-04-28,1190,2023-04
13295,67,Crab Roe and Pork Xiaolongbao,Xiaolongbao,370,2023-04-28,870,2023-04
13295,31,Shredded Pork Fried Rice,Fried Rice,190,2023-04-28,870,2023-04
13295,83,Pork Buns,Buns,90,2023-04-28,870,2023-04
13295,71,Steamed Vegetable and Ground Pork Dumplings,Dumplings & Shao Mai,220,2023-04-28,870,2023-04
13296,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-28,1250,2023-04
13296,74,Steamed Fish Dumplings,Dumplings & Shao Mai,250,2023-04-28,1250,2023-04
13296,677,Chicken Xiaolongbao,Xiaolongbao,230,2023-04-28,1250,2023-04
13296,29,Shrimp and Shredded Pork Fried Rice,Fried Rice,290,2023-04-28,1250,2023-04
13296,73,Steamed Vegetarian Mushroom Dumplings,Dumplings & Shao Mai,250,2023-04-28,1250,2023-04
